dTransDataVendita,hTransOraVendita,CodiceAcquirente,iProdID,vchClasseProdottoDescrizione,vchSpecieDescrizione,nTransQuantita,nTransPrezzoUnitario,nTransPrezzoVendita,nTransPrezzoFinale,iTransProgressivoBarca,iProduttoreID,iQualitaID,vchQualitaDescrizione,nNumCasse
2002/9/20,05:05,145,11,MEDIA,Sogliola,7.1,5.57,39.55,39.55,42,143,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,05:06,122,56,GRANDE,Pannocchie Stivate,8.12,2.35,19.08,19.08,1,52,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,05:15,86,11,MEDIA,Sogliola,8.26,5.03,41.55,41.55,22,52,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,05:20,123,78,GRANDE,Misto di Seconda scelta,4.38,2.75,12.05,12.05,3,27,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,05:22,269,2,GRANDE,Seppia,7.76,5.75,44.62,44.62,7,27,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,05:22,269,38,GRANDE,Calamaro,6.25,7.08,44.25,44.25,9,27,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,05:29,83,97,GRANDE,Triglia Eviscerata,14.48,1.59,23.02,23.02,6,139,2,Molto fresco e ben conservato (48 ore),2
2002/9/20,05:35,202,38,GRANDE,Calamaro,7.27,6.92,50.31,50.31,18,139,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,05:45,278,56,GRANDE,Pannocchie Stivate,13.83,2.94,40.66,40.66,13,95,2,Molto fresco e ben conservato (48 ore),2
2002/9/20,05:51,91,58,GRANDE,Mazzancolla,1.45,30.99,44.94,44.94,23,95,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:00,86,38,GRANDE,Calamaro,4.68,7.25,33.93,33.93,15,138,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:01,271,86,GRANDE,Molo,3.57,0.86,3.07,3.07,17,138,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:02,83,86,GRANDE,Molo,6.08,1.48,9,9,20,138,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:04,156,38,GRANDE,Calamaro,3.92,10.94,42.88,42.88,22,138,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:05,86,86,GRANDE,Molo,6,1.07,6.42,6.42,24,138,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:05,86,38,GRANDE,Calamaro,6.84,7.02,48.02,48.02,26,138,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:07,78,33,GRANDE,Ragusa,6.45,5.95,38.38,38.38,1,58,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:11,278,56,GRANDE,Pannocchie Stivate,6.3,2.87,18.08,18.08,9,58,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:14,160,11,MEDIA,Sogliola,6.16,3.73,22.98,22.98,14,58,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:36,271,17,MEDIA,Triglia,6.33,0.21,1.33,1.33,2,126,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:37,83,70,GRANDE,Zanchetta,4.92,3.38,16.63,16.63,4,126,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:38,115,17,MEDIA,Triglia,7.15,0.53,3.79,3.79,1,26,2,Molto fresco e ben conservato (48 ore),1
2002/9/20,06:39,271,57,PICCOLA,Pannocchie Stivate,14.74,0.53,7.81,7.81,1,122,2,Molto fresco e ben conservato (48 ore),2
2002/9/20,06:45,237,17,MEDIA,Triglia,7.65,0.54,4.13,4.13,1,47,2,Molto fresco e ben conservato (48 ore),1
2002/9/24,03:42,279,56,GRANDE,Pannocchie Stivate,7.92,2.89,22.89,22.89,3,78,2,Molto fresco e ben conservato (48 ore),1
2002/9/24,03:46,117,2,GRANDE,Seppia,12.17,5.99,72.9,72.9,6,78,2,Molto fresco e ben conservato (48 ore),1
2002/9/24,03:47,126,11,MEDIA,Sogliola,6.71,5.34,35.83,35.83,8,78,2,Molto fresco e ben conservato (48 ore),1
2002/9/24,03:48,126,11,MEDIA,Sogliola,6.05,5.34,32.31,32.31,10,78,2,Molto fresco e ben conservato (48 ore),1
2002/9/24,03:49,237,10,GRANDE,Sogliola,5.3,6.98,36.99,36.99,13,78,2,Molto fresco e ben conservato (48 ore),1
2002/9/24,03:51,78,11,MEDIA,Sogliola,5.7,5.68,32.38,32.38,20,78,2,Molto fresco e ben conservato (48 ore),1
2002/9/19,05:17,279,97,GRANDE,Triglia Eviscerata,6.39,3.85,24.6,24.6,21,138,2,Molto fresco e ben conservato (48 ore),1
2002/9/19,05:20,279,33,GRANDE,Ragusa,5.38,5.44,29.27,29.27,1,52,2,Molto fresco e ben conservato (48 ore),1
2002/9/19,05:27,82,11,MEDIA,Sogliola,8.45,7.93,67.01,67.01,16,52,2,Molto fresco e ben conservato (48 ore),1
2002/9/19,05:31,168,113,GRANDE,Frittura Mista,5.29,6.26,33.12,33.12,1,134,2,Molto fresco e ben conservato (48 ore),1
2002/9/19,05:45,107,56,GRANDE,Pannocchie Stivate,5.2,2.7,14.04,14.04,10,67,2,Molto fresco e ben conservato (48 ore),1
